,name,phone_number,email,contacts,address
797,Zuzu Books,18670111893,18307130297@sjtu.edu.cn,Yazdan Claiton,"760 Ranny Lane, Delhi"
798,Ewellyn Books,18935921994,18307130298@sjtu.edu.cn,Eriska Hussain,"638 Sigrun Road, Manila"
799,Megen's,15885603707,18307130299@sjtu.edu.cn,Zak Baryal,"357 Gayle Road, London"
800,Gracie-Lou House,15874540155,18307130300@sjtu.edu.cn,Shezal Ellsie,"663 Ravneet Street, Madrid"
801,Jaymee-Lynn's,19190295704,18307130301@sjtu.edu.cn,Joss Aeron,"395 Tamsyn Avenue, Manila"
802,Armaghan Press,15836076676,18307130302@sjtu.edu.cn,Linnie Tianah,"83 Payton-M Lane, Seoul"
803,Abdelrauof's,15853586170,18307130303@sjtu.edu.cn,Argi Lawrence,"251 Caellan Lane, Shanghai"
804,Jaecob Press,13743753348,18307130304@sjtu.edu.cn,Sophia-Rose Osamuetiyan,"628 Harron Avenue, Sao Paulo"
805,Klaye House,18985805370,18307130305@sjtu.edu.cn,Akib Lawson-James,"498 Chibogu Avenue, Paris"
806,Orlin House,15860188481,18307130306@sjtu.edu.cn,Battista Nicol,"886 Shurii Avenue, Delhi"
807,Jayme-Leigh Press,18953145464,18307130307@sjtu.edu.cn,Hidaya Tanaka,"732 Eve-Summ Lane, Seoul"
808,Jerzi Press,18955088839,18307130308@sjtu.edu.cn,Rithika Aleenah,"529 Arann Avenue, Madrid"
809,Layton-Jase Books,13784580748,18307130309@sjtu.edu.cn,Kieragh Noah,"321 Aleksand Lane, Paris"
810,Eirwyn's,15818854299,18307130310@sjtu.edu.cn,Dickson Brandi,"132 Anay Lane, Delhi"
811,Lloyd House,18912635043,18307130311@sjtu.edu.cn,Chang Averey,"586 Aramina Lane, Tokyo"
812,Francois's,13765215691,18307130312@sjtu.edu.cn,Keeya Asong,"576 Amany Lane, Bangkok"
813,Tayon's,15851304522,18307130313@sjtu.edu.cn,Sukhroop Karsyn,"848 Tygh Lane, Delhi"
814,Raphipasara's,18679393487,18307130314@sjtu.edu.cn,Wajiha Afonso,"827 Aaryn-Jo Avenue, Paris"
815,Elissia Press,18686701308,18307130315@sjtu.edu.cn,Isla-Elizabeth Anisa,"581 Kai Lane, Hong Kong"
816,Mehar Books,18621199492,18307130316@sjtu.edu.cn,Menna Lew,"251 Hemen Avenue, Hong Kong"
817,Tauya Books,19164599477,18307130317@sjtu.edu.cn,Houd Moitreo,"591 Adhrit Lane, Delhi"
818,Olushola Books,18623725982,18307130318@sjtu.edu.cn,Eliane Tianna-Kimberly,"393 Ahaana Avenue, Seoul"
819,Shazain's,15898081190,18307130319@sjtu.edu.cn,Gioele Mcaulay,"510 Seaneen Avenue, Hong Kong"
820,Isaque House,13751674216,18307130320@sjtu.edu.cn,Xiu Victory,"965 Kavita Lane, Los Angeles"
821,Muhammad-Ameen's,15816415783,18307130321@sjtu.edu.cn,Mehdi Danny-Junior,"838 Matthias Street, Buenos Aires"
822,Sue's,18684709614,18307130322@sjtu.edu.cn,Ayibatonye Jai,"514 Ronny Lane, Beijing"
823,Dray Books,15840332010,18307130323@sjtu.edu.cn,Mathe Stuart-Oliver,"916 Ketisia Street, Hong Kong"
824,Tunay Press,13779144740,18307130324@sjtu.edu.cn,Bertie Shadeen,"497 Ayzak Avenue, London"
825,Kaicey Books,15884373308,18307130325@sjtu.edu.cn,Aleeyah Abhaaj,"365 Betiel Road, Guangzhou"
826,Adrienne Press,15883005010,18307130326@sjtu.edu.cn,Zenib Mileah,"986 Pippi Street, Bangkok"
827,Arthur-Jack Books,18990840547,18307130327@sjtu.edu.cn,Kipepeo Jacus,"750 Ashleyan Street, London"
828,Evah-Rose's,19122184885,18307130328@sjtu.edu.cn,Silas Diyah,"115 Mhaisie Road, Delhi"
829,Taytum Press,18636389269,18307130329@sjtu.edu.cn,Tauya Eniaranimi,"584 Seren Street, Paris"
830,Heather's,18987763810,18307130330@sjtu.edu.cn,Olapeju Hareer,"150 Abbighai Avenue, Paris"
831,Diljeet's,19124002372,18307130331@sjtu.edu.cn,Xihui Raven-Jax,"687 Angel-Ma Street, London"
832,Ravneet Press,19193180076,18307130332@sjtu.edu.cn,Juwairiyah Aaya,"915 Bella-Sk Road, Manila"
833,Neavah-Mae Books,18944738559,18307130333@sjtu.edu.cn,Philomena Olujimi,"470 Tuliya Lane, Sao Paulo"
834,Ivie-Rae Books,15814763785,18307130334@sjtu.edu.cn,Kazuya Aathira,"351 Maxim Lane, Seoul"
835,Maazin Books,18921895112,18307130335@sjtu.edu.cn,Eithne Tija,"587 Chesney Road, Madrid"
836,Saahith House,15875996127,18307130336@sjtu.edu.cn,Aadhyaa Qaria,"488 Asyraf Avenue, Los Angeles"
837,Rico Books,15852986929,18307130337@sjtu.edu.cn,Alaia Mylay,"830 Neviah Lane, Madrid"
838,Orson Books,19175407265,18307130338@sjtu.edu.cn,Alyese Rhyddian,"302 Daisymae Road, Tokyo"
839,Afoke-Oghene's,18694316283,18307130339@sjtu.edu.cn,Rosealeen Randev,"23 Lute Road, Madrid"
840,Thea-Jane's,19130494240,18307130340@sjtu.edu.cn,Charis James-Iain,"939 Jon-Ross Road, Seoul"
841,Nooram's,19138356879,18307130341@sjtu.edu.cn,Yanday Oghenerute,"16 Arielle- Road, Beijing"
842,Eliotte's,18912758448,18307130342@sjtu.edu.cn,Karambir Drew,"291 Loken Street, Manila"
843,Edith's,13773570349,18307130343@sjtu.edu.cn,Eshma Rifnaa,"451 Itha-Lil Road, Manila"
844,Ziyu Books,18991277344,18307130344@sjtu.edu.cn,Louay Tyler-Joseph,"547 Shiyun Road, London"
845,Eyad Books,13761883687,18307130345@sjtu.edu.cn,Jasvir Tiannah,"334 Mahdis Street, Sao Paulo"
846,Zacharii House,19123636970,18307130346@sjtu.edu.cn,Baboucarr Levi-Alexander,"900 Johnatho Avenue, Guangzhou"
847,Brenda House,18621862029,18307130347@sjtu.edu.cn,Emmie-Elizabeth Vritika,"447 Laylaa Lane, Los Angeles"
848,Alola's,13730502812,18307130348@sjtu.edu.cn,Farell Devdaksh,"217 Carol Avenue, Tokyo"
849,Jericho Books,13711593355,18307130349@sjtu.edu.cn,Maya Ovie,"359 Sharyie- Lane, Madrid"
850,Oluwatomiwa House,18916400091,18307130350@sjtu.edu.cn,Ava-Noor Linh,"902 Tillyann Lane, Paris"
851,Eliotte's,15884536253,18307130351@sjtu.edu.cn,Kelvin-John Kara-Grace,"591 Abdalrah Street, Seoul"
852,Qaiser House,19189182996,18307130352@sjtu.edu.cn,Nir Harley-Oscar,"241 Hibir Lane, Buenos Aires"
853,Anaia Books,19157545185,18307130353@sjtu.edu.cn,Arteen Sahala,"304 Emile Street, Seoul"
854,Ozcan Press,15853313736,18307130354@sjtu.edu.cn,Azaria Taesan,"137 Mackinno Lane, Sao Paulo"
855,Tabyah Press,13730345586,18307130355@sjtu.edu.cn,Jasvir Barzan,"440 Dilkirat Lane, Seoul"
856,Tieanna Books,13743330425,18307130356@sjtu.edu.cn,Aliabbas Anirudha,"818 Kaycee-G Road, Hong Kong"
857,Willow's,18991817163,18307130357@sjtu.edu.cn,Hadriel Kay-Lynn,"823 Zaina Lane, Guangzhou"
858,Caylah House,15843324279,18307130358@sjtu.edu.cn,Lily-Madison Murran,"214 Jemiliah Avenue, Bangkok"
859,Severine's,19128596149,18307130359@sjtu.edu.cn,Braedyn Soterios,"59 Kiann Road, Manila"
860,Radley-Stewart Press,19119379562,18307130360@sjtu.edu.cn,Junaid Selenay,"871 Bonnie Street, Buenos Aires"
861,Serdem Books,15838134154,18307130361@sjtu.edu.cn,Karie Fareid,"224 Laiah Road, Beijing"
862,Taylor-Rae Books,19121499497,18307130362@sjtu.edu.cn,Zai Gurekam,"787 Eugenio Avenue, Manila"
863,Aaima's,18983482415,18307130363@sjtu.edu.cn,Allayah James-Henry,"825 Paislay Avenue, Buenos Aires"
864,Georgia-Leigh House,19176560252,18307130364@sjtu.edu.cn,Zabeen Aimal,"765 Ariannah Avenue, Manila"
865,Keivah House,18698160627,18307130365@sjtu.edu.cn,Cheng Marifa,"439 Rheeva Lane, Delhi"
866,Xavyera Books,18676249214,18307130366@sjtu.edu.cn,Adrian Jai-Jai,"479 Nimit Street, Hong Kong"
867,Ludwik Books,13756120368,18307130367@sjtu.edu.cn,Velzian Eoghain,"810 Abby-Lei Lane, Manila"
868,Eponine-Joy's,13771439865,18307130368@sjtu.edu.cn,Ellie-Mae Odell-May,"914 Safa Street, Shanghai"
869,Alfonsina Books,18634206759,18307130369@sjtu.edu.cn,Elison Clara-Rose,"796 Lucia Lane, Madrid"
870,Mercedez Press,15885228857,18307130370@sjtu.edu.cn,Lilie-Mae Elladey,"727 Jy Lane, Manila"
871,Aimee-Elizabeth Books,15846342601,18307130371@sjtu.edu.cn,Margo Feynman,"108 Lucila Road, Madrid"
872,Raameen's,18997626355,18307130372@sjtu.edu.cn,Larne Makayla-Makenzie,"703 Silvia Avenue, Shanghai"
873,Emillie Books,15837052102,18307130373@sjtu.edu.cn,Meaha Naiyah,"947 Sampreet Avenue, Seoul"
874,Dayle's,18943481352,18307130374@sjtu.edu.cn,Aimee-Anna Sartaaj,"905 Adiel Street, Los Angeles"
875,Freda-Rose Books,15813632259,18307130375@sjtu.edu.cn,Bhraidain Emanuela,"467 Carmedie Lane, Shanghai"
876,Nitesh House,19171961621,18307130376@sjtu.edu.cn,Lucie-Mai Isah,"415 Mahdiya Road, Buenos Aires"
877,Pip Press,13730103297,18307130377@sjtu.edu.cn,Harys Ella-Jay,"895 Mavrick Lane, London"
878,Marlene Books,18699082720,18307130378@sjtu.edu.cn,Niko Hishaam,"985 Eshaan Lane, London"
879,Faithrich Press,18661045031,18307130379@sjtu.edu.cn,Raylan Francesca,"326 Nyco Avenue, Shanghai"
880,Laith House,18622741471,18307130380@sjtu.edu.cn,Kabena Aarne,"167 Milkas Road, Delhi"
881,Darcia Books,13791114619,18307130381@sjtu.edu.cn,Irina Siglind,"389 Tharini Avenue, Beijing"
882,Abiba House,13741332212,18307130382@sjtu.edu.cn,Bella-Rose Tafseera,"715 Amun Avenue, Guangzhou"
883,Colbie Press,18647052561,18307130383@sjtu.edu.cn,Genelia Heston,"68 Fakhr Avenue, Shanghai"
884,Aimien Books,13751010663,18307130384@sjtu.edu.cn,Raielle Allannia,"67 Jonah Lane, Los Angeles"
885,Denbhi's,18643006477,18307130385@sjtu.edu.cn,Rustam Cozy,"396 Danna Avenue, Bangkok"
886,Shems House,18937174183,18307130386@sjtu.edu.cn,Hind Emily-Eve,"678 Almeera Avenue, Paris"
887,Agastya Press,18657373896,18307130387@sjtu.edu.cn,Partapdeep Elyssa-Beth,"836 Gursahaj Road, Guangzhou"
888,Leia-Grace House,13797499927,18307130388@sjtu.edu.cn,Sokhna Chris,"241 Kallie-H Avenue, Manila"
889,Diljannat House,19131017457,18307130389@sjtu.edu.cn,Henley Xaiya,"766 Majid Road, Delhi"
890,Analucia Books,15836033364,18307130390@sjtu.edu.cn,Raumaan Teynara,"748 Romain Lane, Sao Paulo"
891,Thai House,15814339708,18307130391@sjtu.edu.cn,Juvanta Oluwashindara,"666 Eliasz Lane, Madrid"
892,Malisa Press,18629155852,18307130392@sjtu.edu.cn,Khizr Emilie-Louise,"655 Chelsi Avenue, Guangzhou"
893,Daiwik's,19171529383,18307130393@sjtu.edu.cn,Aashdon Kelsey-May,"704 Ecrin Street, Tokyo"
894,Miransh Books,13747351423,18307130394@sjtu.edu.cn,Catalia Saliha,"667 Mutmaina Avenue, Buenos Aires"
895,Nnanyelugo House,15853736134,18307130395@sjtu.edu.cn,Mikeala Osten,"368 Ayza Lane, Manila"
896,Atarah's,18959244020,18307130396@sjtu.edu.cn,Meroe Madia,"536 Kinnin Street, Guangzhou"
897,Giuliette Press,18964288263,18307130397@sjtu.edu.cn,Lawy Charlotte-Hope,"703 Dylan-An Road, Hong Kong"
898,Sigurd House,18946548132,18307130398@sjtu.edu.cn,Miya-Sofya Joann,"958 Momen Lane, Shanghai"
899,Ashvihan Press,15822545961,18307130399@sjtu.edu.cn,Hardy Savvanah,"597 Kaycay Road, Los Angeles"
900,Akondu House,18660208819,18307130400@sjtu.edu.cn,Angadveer Yana,"917 Saada Lane, Shanghai"
901,Sanjna's,18994242631,18307130401@sjtu.edu.cn,Mehgan Eviana,"422 Ammar Street, Delhi"
902,Ghali's,15870692060,18307130402@sjtu.edu.cn,Amellia-Lilly Laceigh-Mae,"276 Roizze Lane, Bangkok"
903,Alman Books,18678689310,18307130403@sjtu.edu.cn,Emilyjo Aliesha-Teanna,"653 Baryalay Avenue, Los Angeles"
904,Zolta Books,19170360599,18307130404@sjtu.edu.cn,Trixie Jidenna,"479 Haseebra Avenue, Manila"
905,Andrian House,18992803593,18307130405@sjtu.edu.cn,Johvan Katelin,"255 Aqeeb Lane, Los Angeles"
906,Nosahunane Press,15889218428,18307130406@sjtu.edu.cn,Hatib Saszha-Louise,"459 Harlee Street, Guangzhou"
907,Chae-Dillon Press,13764789644,18307130407@sjtu.edu.cn,Quyn Shalisha,"670 Elyza Avenue, Seoul"
908,Daniel Books,15897521939,18307130408@sjtu.edu.cn,Kiiara Yaris,"446 Darren-J Street, Sao Paulo"
909,Bitaniya Press,15889384791,18307130409@sjtu.edu.cn,Alisdair Dhruven,"907 Kael Street, Guangzhou"
910,Farren Press,13725359454,18307130410@sjtu.edu.cn,Winson Murrin,"200 Renzo Street, Tokyo"
911,Laiyton Books,18614265096,18307130411@sjtu.edu.cn,Boden-Rose Hooriya,"574 Chia Road, London"
912,Napoleon's,15833039834,18307130412@sjtu.edu.cn,Arihana Vyom,"424 Peter-Ja Street, Buenos Aires"
913,Amiee-Lei House,18959727917,18307130413@sjtu.edu.cn,Nehan Lillie-May,"163 Braedon Avenue, Bangkok"
914,Lianna Press,19132829666,18307130414@sjtu.edu.cn,Elie-Mai Donncha,"167 Lauryn-R Road, Shanghai"
915,Manali House,13777913852,18307130415@sjtu.edu.cn,Haly Ameed,"777 Dion Street, Guangzhou"
916,Lily-Marie Books,19132794074,18307130416@sjtu.edu.cn,Nelleigh Cobi,"343 Charlied Avenue, Manila"
917,Ewelina Press,18653363141,18307130417@sjtu.edu.cn,Fynley Shanella,"447 Mevon Lane, Hong Kong"
918,Maks House,18659261948,18307130418@sjtu.edu.cn,Emilia Shoucheng,"811 Colbie-R Lane, Buenos Aires"
919,Nathyn House,18679623770,18307130419@sjtu.edu.cn,Allegresse Kayley,"30 Rhys Street, Hong Kong"
920,Elim Books,18920180685,18307130420@sjtu.edu.cn,Bok-Yin Hallam,"162 Hajarah Street, Paris"
921,Arhum House,15881417120,18307130421@sjtu.edu.cn,Millie-Mae Elliena,"12 Akshay Avenue, London"
922,Darcelle Books,15816410571,18307130422@sjtu.edu.cn,Anwyn Alumita,"692 Markuss Street, Tokyo"
923,Roane's,13734414925,18307130423@sjtu.edu.cn,Tia-Sapphire Aamie,"762 Rhoda Avenue, Delhi"
924,Daan Books,18620889996,18307130424@sjtu.edu.cn,Demisire Saahith,"331 Chesney Road, Los Angeles"
925,Saarah's,18664224846,18307130425@sjtu.edu.cn,Ismay Christina,"471 Bella-J Road, Los Angeles"
926,Warwick Books,18949114298,18307130426@sjtu.edu.cn,Myiesha Eryka,"180 Mason-Ja Lane, Delhi"
927,Aima Books,15831663907,18307130427@sjtu.edu.cn,Ebubechukwu Ram,"936 Nirvana- Road, Delhi"
928,Reyhana Press,18958180007,18307130428@sjtu.edu.cn,Aurora Cara-Leigh,"2 Paizley Avenue, Tokyo"
929,Evangelina House,15865964298,18307130429@sjtu.edu.cn,Neo Artjom,"445 Constanc Lane, Delhi"
930,Nima's,18681163359,18307130430@sjtu.edu.cn,Se Kali-Anne,"957 Saanvi Lane, Shanghai"
931,Kinsley Press,18935369495,18307130431@sjtu.edu.cn,Tabita Pauls,"119 Kylah-Ro Avenue, Los Angeles"
932,Safia-Mary House,18617115986,18307130432@sjtu.edu.cn,Lilanya Libai,"518 Mouloud Lane, Hong Kong"
933,Millie-Vanessa Books,13713262564,18307130433@sjtu.edu.cn,Heaven-Leigh Kinnin,"258 Colton-J Street, Paris"
934,Regina Books,18959468380,18307130434@sjtu.edu.cn,Namariq Millierose,"657 Jidenna Lane, Sao Paulo"
935,Ernestas Press,18696306313,18307130435@sjtu.edu.cn,Yuxuan Fei,"856 Cary Road, Hong Kong"
936,Preston-John's,18990934057,18307130436@sjtu.edu.cn,Saifur Courtneyleigh,"139 Renad Street, Beijing"
937,Astaryanza Press,13763921872,18307130437@sjtu.edu.cn,Layun Sahibah,"231 Obim Avenue, Guangzhou"
938,Esme-Storm Press,19183258693,18307130438@sjtu.edu.cn,Mumina Ethan-Ewan,"230 Eilaf Street, Shanghai"
939,Nikson's,13785356761,18307130439@sjtu.edu.cn,Hidar Zaier,"935 Tisha Avenue, Delhi"
940,Lachlin House,19149074393,18307130440@sjtu.edu.cn,Stevie-Roy Lorien,"986 Moya Street, Manila"
941,Haven Books,19180578575,18307130441@sjtu.edu.cn,Amina-Mariam Leeyla,"85 Poppy-Ma Lane, London"
942,Thea-Jane Books,15820612285,18307130442@sjtu.edu.cn,Darrow Vesta,"444 Syd Lane, Guangzhou"
943,Kristiano House,13740518434,18307130443@sjtu.edu.cn,Corinna Naqeebah,"922 Aida-Ros Lane, Sao Paulo"
944,Martine Press,13761019414,18307130444@sjtu.edu.cn,Jasraj Rhui,"682 Louka Street, London"
945,Melusi House,18690160891,18307130445@sjtu.edu.cn,Hadeel Asianabasi,"606 Hellena Road, Buenos Aires"
946,Kialen's,15841911736,18307130446@sjtu.edu.cn,Yue Meah,"19 Opie Road, London"
947,Ava-Louise House,18682681006,18307130447@sjtu.edu.cn,Lelouch Kayleen,"198 Ishrat Avenue, Bangkok"
948,Rameigh House,15899979014,18307130448@sjtu.edu.cn,Luci-Anne Rosabella,"198 Koleson Street, Paris"
949,Gwennan Press,18943139717,18307130449@sjtu.edu.cn,Izeke Ariis,"30 Robynn Avenue, Delhi"
950,Dumolwakhe's,18656655167,18307130450@sjtu.edu.cn,Mya-Beth Minako,"340 Tobiasz Street, Seoul"
951,Serenna House,18630794759,18307130451@sjtu.edu.cn,Lilly-Joh Anashima,"454 Medeea Street, Delhi"
952,Yuji House,18611060535,18307130452@sjtu.edu.cn,Meisha Elyon,"94 Barrie Avenue, Beijing"
953,Mark-Jacob's,19169558626,18307130453@sjtu.edu.cn,Shazil Bianca,"382 Saswatra Road, Los Angeles"
954,Mikaela-Jayne House,19189343326,18307130454@sjtu.edu.cn,Nzinga-Malaika Thomas,"262 Adedimej Road, London"
955,Lewis-Fraser's,13752299220,18307130455@sjtu.edu.cn,Asira Tahite,"384 Nerys Avenue, Seoul"
956,Helgi's,18622812752,18307130456@sjtu.edu.cn,Josie-Anna Kailey-Lea,"998 Tia-Mai Avenue, Madrid"
957,Samanjeet Books,18614985384,18307130457@sjtu.edu.cn,Indigo Eireanne,"278 Velzian Avenue, Manila"
958,Sumeyra's,13711463854,18307130458@sjtu.edu.cn,Maliha Avarika,"751 Brooke-L Lane, Delhi"
959,Aadi's,15831767368,18307130459@sjtu.edu.cn,Alaska Kobhen,"463 Jaymee-K Avenue, Manila"
960,Dianabasi Press,18918506352,18307130460@sjtu.edu.cn,Joseph-Anthony Amaal,"762 Jamie-Ly Road, Sao Paulo"
961,Caddis Press,19122680794,18307130461@sjtu.edu.cn,Kellton Haruki,"460 Alaycia Avenue, Beijing"
962,Apenai Press,15855858011,18307130462@sjtu.edu.cn,Finch Khitikorn,"350 Kenzie-L Avenue, Hong Kong"
963,Melody's,18911867925,18307130463@sjtu.edu.cn,Aarni Allara,"916 Savanah Avenue, Seoul"
964,Nemo Press,15855190507,18307130464@sjtu.edu.cn,Kaelah Holly-May,"65 Jola Avenue, Hong Kong"
965,Lullah Press,18941936541,18307130465@sjtu.edu.cn,Charlotta Mudiwa,"526 Dezider Street, Madrid"
966,Olivia-Lillie Books,19137285951,18307130466@sjtu.edu.cn,Derry Sibyl,"952 Abdulham Avenue, Shanghai"
967,Ieva's,19149138634,18307130467@sjtu.edu.cn,Nikodem Graye,"36 Payton-R Lane, Tokyo"
968,Shanelle House,18925067782,18307130468@sjtu.edu.cn,Radyn Zoi,"609 Maitha Avenue, Buenos Aires"
969,Qaliph Books,18959244488,18307130469@sjtu.edu.cn,Kavinda Markfrancis,"953 Miran Street, Hong Kong"
970,Roamie House,13753336551,18307130470@sjtu.edu.cn,Zekeriya Vahit,"462 Evilyn Road, Beijing"
971,Eairdsidh Press,19178181891,18307130471@sjtu.edu.cn,Sophia-Azra Malolyad,"638 Lana-Mae Avenue, Sao Paulo"
972,Kahlo Books,18964660939,18307130472@sjtu.edu.cn,Rares-Gabriel Keziah,"466 Adaleigh Street, Beijing"
973,Frankie-Jo Press,15897655665,18307130473@sjtu.edu.cn,Leighanne Levi-Star,"578 Megan-Be Lane, London"
974,Dani'le Books,19117185449,18307130474@sjtu.edu.cn,Amaiyah Alfie-James,"50 Emileyah Road, Guangzhou"
975,Zara Books,18977225591,18307130475@sjtu.edu.cn,Daryll Myka,"531 Blakely Lane, Buenos Aires"
976,Aubreigh Press,18610965509,18307130476@sjtu.edu.cn,Tamika Reiya,"360 Dolly-An Lane, Beijing"
977,Ashen House,19137548324,18307130477@sjtu.edu.cn,Aristea Majdoline,"453 Bran Lane, Guangzhou"
978,Islah House,18677301544,18307130478@sjtu.edu.cn,Geovany Eshmaal,"194 Ellie-Le Road, Seoul"
979,Ioana-Evelina Books,13739560992,18307130479@sjtu.edu.cn,Dhailey Nayal,"139 Arabella Road, Madrid"
980,Anuoluwapo House,18928341829,18307130480@sjtu.edu.cn,Makya Billi-Mai,"891 Alexa-Fa Street, Bangkok"
981,Lucie's,18941839308,18307130481@sjtu.edu.cn,Chizitera Ateeqeh,"784 Eilidhma Lane, Paris"
982,Amanvir's,18953272734,18307130482@sjtu.edu.cn,Ainey Georgie-Grace,"709 Levis Lane, Hong Kong"
983,Ivaan Press,19159255569,18307130483@sjtu.edu.cn,May Chimnonso,"581 Betty-Ja Lane, Seoul"
984,Dolly-Mae Press,18628394486,18307130484@sjtu.edu.cn,Lynk Emiko,"583 Ubaidah Avenue, Manila"
985,Ray House,15821447384,18307130485@sjtu.edu.cn,Eashar Lacey-Leigh,"134 Noh Lane, Paris"
986,Afsha House,15897172012,18307130486@sjtu.edu.cn,Arron-James Yaser,"663 Eskander Road, Tokyo"
987,Suyash Press,18649050214,18307130487@sjtu.edu.cn,Raai Lillia-Rose,"640 Harvy Avenue, Paris"
988,Yeshua House,18954705824,18307130488@sjtu.edu.cn,Maicey-Leigh Radwa,"870 Saz Road, Hong Kong"
989,Luca-John Books,18655410461,18307130489@sjtu.edu.cn,Rheign Arya-Marie,"811 Myfanwy Avenue, Hong Kong"
990,Haq-La's,15843672090,18307130490@sjtu.edu.cn,Dayangku Spheia,"527 Loxa Street, Paris"
991,Reiyaa Books,18925925647,18307130491@sjtu.edu.cn,Bismillah Johnmason,"301 Masson Avenue, Sao Paulo"
992,Aria-Violet Books,18658610334,18307130492@sjtu.edu.cn,Mya-Lynn Davy,"736 Jessen Street, Shanghai"
993,Akshata House,15895757714,18307130493@sjtu.edu.cn,Anshuman Jaeda,"619 Rhonan Road, Bangkok"
994,Mya-Louise's,18635653830,18307130494@sjtu.edu.cn,Tanishi Athalia,"646 Debarghy Lane, Bangkok"
995,Matiss's,15892127859,18307130495@sjtu.edu.cn,Tulisa-Leigh Bhrodi,"443 Jai-Jai Avenue, Bangkok"
996,Melanija's,19174608216,18307130496@sjtu.edu.cn,Gerald Harliie,"346 Korr Avenue, Tokyo"
997,Hurrain Press,15853972890,18307130497@sjtu.edu.cn,Deivid Sebastian,"917 Rheegan Avenue, London"
998,Cariad Books,13713368849,18307130498@sjtu.edu.cn,Sheumais Kai-Lynne,"73 Umairali Road, Seoul"
999,Osemengbe Books,18635058170,18307130499@sjtu.edu.cn,Callie-Rose Ziana,"196 Bipasha Street, Paris"
1000,Alfonso Books,19147896309,18300180000@sjtu.edu.cn,Tira Iggy,"6 Kallizah Road, Seoul"
1001,Lilly-Louise House,18650631256,18300180001@sjtu.edu.cn,Juliana Pahulveer,"835 Abinash Street, Manila"
1002,Lolade's,19196983918,18300180002@sjtu.edu.cn,Brylee Katie-Mae,"80 Caelum Road, Shanghai"
1003,Emna Books,18654399403,18300180003@sjtu.edu.cn,Tomasko Rishaan,"734 Mame Avenue, Tokyo"
1004,Devika House,18969665627,18300180004@sjtu.edu.cn,Leslie Meisha,"542 Sumaiah Lane, Hong Kong"
1005,Olivia-Jo's,18695595171,18300180005@sjtu.edu.cn,Aylan Jainil,"668 Auria Street, Sao Paulo"
1006,Ouma House,18640065997,18300180006@sjtu.edu.cn,Elliemae Alyssa-Jane,"837 Bridget- Road, Los Angeles"
1007,Amrinder Books,15861677708,18300180007@sjtu.edu.cn,Kyan-Michael Khaiden,"779 Ousainou Street, London"
1008,Anneka House,15842967719,18300180008@sjtu.edu.cn,Corvin Emi-Lee,"489 Cydney Avenue, Shanghai"
1009,Boudicca Press,18913911479,18300180009@sjtu.edu.cn,Aarabh Namah,"828 Joe-Jame Avenue, Beijing"
1010,Lucie-Rae Books,18680856220,18300180010@sjtu.edu.cn,Preet Aman,"189 Nova-Lou Street, Seoul"
1011,Gillen's,18972331813,18300180011@sjtu.edu.cn,Siglind Yariq,"540 Tayne Lane, Bangkok"
1012,Hayden-James's,13710149156,18300180012@sjtu.edu.cn,Aqil Kale,"359 Viona Lane, Guangzhou"
1013,Muhammad-Aariz Books,18696256899,18300180013@sjtu.edu.cn,Egidija Shaner,"771 Naiyah Road, Los Angeles"
1014,Cassius Press,13759855360,18300180014@sjtu.edu.cn,Cara-Leigh Jamila,"983 Avah-Lei Street, Hong Kong"
1015,Dixie-Mae's,13766915539,18300180015@sjtu.edu.cn,Lily-Jess Arina,"965 Harvey-J Road, Seoul"
1016,Maximino Books,18691644094,18300180016@sjtu.edu.cn,Zikachira Seileach,"131 Golam Road, Buenos Aires"
1017,Nelly's,18969703598,18300180017@sjtu.edu.cn,Stephanie Veronica,"611 Dhruvi Avenue, Buenos Aires"
1018,Wallis's,18680939928,18300180018@sjtu.edu.cn,Rana Rhua,"48 Hilarie Street, Hong Kong"
1019,Aween's,15880619600,18300180019@sjtu.edu.cn,Shauni Lubega,"488 Bawer Road, Tokyo"
1020,Aashdon Books,15891062031,18300180020@sjtu.edu.cn,Korri Fearghal,"519 Halijaid Road, Delhi"
1021,Leona-Leigh Press,13754323237,18300180021@sjtu.edu.cn,Calum-Fraser Jared,"428 Roneet Avenue, Manila"
1022,Jessica-Grace Press,15841887170,18300180022@sjtu.edu.cn,Caitlyne-Rose Florie,"921 Eleanor- Lane, Hong Kong"
